0.095459,0.00927734,0.0117798,0.00866699,0.00869751,0.0146484,0.00680542,0.0055542,0.00109863,0.0874023,0.0464783,0.00372314,0.00289917,0.00192261,0.00473022,0.0088501,0.00576782,0.00170898,0.000946045,0.026886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069397,0.00561523,0.00378418,0.00253296,0.00564575,0.0121765,0.00561523,0.00106812,0.00219727,0.0369873,0.0830994,0.00524902,0.00302124,0.00186157,0.00698853,0.0116577,0.00408936,0.00354004,0.000976562,0.0457153,0.0527649,0.00570679,0.00332642,0.00286865,0.00585938,0.0105591,0.00466919,0.00143433,0.00106812,0.0569153,0.0661316,0.0065918,0.00512695,0.0050354,0.00680542,0.0102234,0.00393677,0.00149536,0.00119019,0.0837708,26.1597,12.2284,0.0274658,0.0915527,10.3607,16.4001,14.6667,20.0653,
0.342834,0.0135498,0.00973511,0.00790405,0.00701904,0.00695801,0.00866699,0.00436401,0.0043335,0.152557,0.024353,0.00244141,0.00149536,0.000915527,0.00183105,0.00335693,0.00149536,0.000671387,0.000701904,0.0191956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459595,0.00396729,0.00244141,0.00164795,0.00265503,0.00546265,0.0010376,0.00088501,0.000823975,0.043335,0.0438538,0.00320435,0.00170898,0.00125122,0.00228882,0.00485229,0.00143433,0.0010376,0.000488281,0.0292053,0.0235901,0.00289917,0.00204468,0.00158691,0.0015564,0.00421143,0.00134277,0.000457764,0.00112915,0.0325012,0.0352783,0.00341797,0.00286865,0.00149536,0.00286865,0.00402832,0.00143433,0.000610352,0.0015564,0.0632019,26.5106,11.8744,0.0274658,0.0915527,10.5347,16.0858,14.7461,20.1294,
0.0710754,0.00765991,0.00811768,0.00622559,0.00537109,0.00491333,0.00982666,0.00582886,0.00473022,0.078186,0.0493164,0.00338745,0.0032959,0.00302124,0.00143433,0.00393677,0.0057373,0.003479,0.0032959,0.0419006,0.00265503,0.0010376,0.000183105,0.000152588,0,0,0,0,0,0.00201416,0.0124817,0.00210571,0.0012207,0.000549316,0.000396729,0.000701904,0.000488281,0.000213623,0.000305176,0.032959,0.0588684,0.00546265,0.00430298,0.00332642,0.00292969,0.00289917,0.0072937,0.00396729,0.0022583,0.0380554,0.0650635,0.00552368,0.00177002,0.00158691,0.00158691,0.00445557,0.00744629,0.00445557,0.00411987,0.0414429,0.0446777,0.00500488,0.00253296,0.00320435,0.00143433,0.00360107,0.00891113,0.00430298,0.00357056,0.0637817,0.072876,0.00686646,0.00750732,0.00534058,0.0055542,0.00546265,0.00540161,0.00323486,0.00186157,0.0998535,26.7365,11.377,0.0671387,0.665283,10.6354,15.4999,14.4836,20.5353,
0.0849915,0.00985718,0.00894165,0.00930786,0.00552368,0.011261,0.0088501,0.00421143,0.00241089,0.071228,0.0480957,0.00405884,0.00213623,0.0012207,0.00253296,0.010498,0.00628662,0.00115967,0.00164795,0.0303955,0.0197449,0.00668335,0.00192261,0.000305176,9.15527e-05,0,0,0,0,0.0109253,0.000366211,0.000183105,0,0,0,0,0,0,0,0.00125122,0.0661316,0.00500488,0.00390625,0.00286865,0.00161743,0.0137634,0.00512695,0.00149536,0.0038147,0.033844,0.0847778,0.0055542,0.00308228,0.00283813,0.00378418,0.01297,0.00564575,0.00198364,0.00231934,0.0524902,0.0474243,0.00531006,0.00366211,0.00265503,0.0039978,0.0101624,0.00524902,0.0010376,0.00186157,0.0531311,0.0686951,0.00500488,0.00427246,0.00454712,0.0038147,0.00949097,0.00491333,0.00201416,0.00198364,0.081665,26.7242,11.2762,0.274658,0.665283,10.8215,15.1947,14.2914,20.752,
0.106415,0.00915527,0.00686646,0.00759888,0.00479126,0.003479,0.00772095,0.00131226,0.0012207,0.420654,0.0202942,0.00262451,0.0012207,0.000549316,0.00100708,0.00183105,0.00332642,0.000854492,0.000701904,0.0168152,0.00753784,0.00473022,0.00180054,0.000854492,0.000213623,0.000274658,0.000366211,0.00012207,3.05176e-05,0.00704956,0.000213623,6.10352e-05,0,0,0,0,0,0,0,0.000366211,0.0352783,0.00360107,0.00198364,0.00143433,0.00106812,0.00292969,0.00271606,0.0017395,0.000457764,0.0311279,0.0357361,0.00372314,0.00198364,0.000854492,0.00109863,0.00344849,0.00286865,0.00149536,0.000396729,0.0245361,0.0258179,0.00363159,0.00222778,0.000915527,0.00137329,0.00231934,0.00216675,0.00137329,0.00115967,0.0448303,0.0346069,0.00286865,0.00338745,0.00167847,0.00170898,0.00213623,0.00256348,0.00216675,0.00100708,0.0615234,27.3224,11.4532,0.418091,0.67749,10.907,14.8834,13.8855,20.4529,
0.0886841,0.00894165,0.0102844,0.00869751,0.00415039,0.0104065,0.0102844,0.00424194,0.00271606,0.112549,0.0455322,0.00448608,0.0015564,0.00152588,0.00183105,0.00561523,0.0085144,0.00228882,0.00222778,0.0303345,0.0190125,0.00738525,0.00158691,0.000366211,0.000152588,3.05176e-05,0,6.10352e-05,0,0.0124207,0,0,0,0,0,0,0,0,0,0,0.059906,0.00579834,0.00372314,0.00238037,0.0027771,0.0088501,0.00619507,0.00238037,0.00326538,0.0327759,0.0679321,0.00518799,0.00167847,0.00131226,0.00234985,0.00909424,0.00744629,0.00366211,0.00228882,0.0347595,0.0447083,0.00576782,0.0027771,0.00271606,0.0027771,0.00527954,0.00817871,0.00250244,0.00198364,0.0510559,0.0706177,0.00708008,0.00622559,0.00491333,0.00534058,0.0072937,0.00567627,0.00268555,0.00170898,0.0910645,27.0264,11.7218,0.680542,0.67749,11.0901,14.9445,13.6292,20.2301,
0.0798035,0.00750732,0.00891113,0.00772095,0.00790405,0.0125427,0.00888062,0.00430298,0.00088501,0.0574036,0.0540771,0.00427246,0.00241089,0.00167847,0.00320435,0.00854492,0.00637817,0.00320435,0.00012207,0.04422,0.0201416,0.00805664,0.00158691,0.000396729,0,3.05176e-05,0,0,0,0.0129089,0,0,0,0,0,0,0,0,0,0,0.0615845,0.00695801,0.00311279,0.00271606,0.00308228,0.0110168,0.00683594,0.0027771,0.00131226,0.0350342,0.0901184,0.00561523,0.00299072,0.00320435,0.00372314,0.0114136,0.00686646,0.00335693,0.00131226,0.062439,0.0472412,0.00531006,0.00289917,0.00219727,0.00357056,0.00869751,0.00628662,0.00341797,0.000518799,0.0550232,0.0596924,0.00543213,0.00460815,0.00445557,0.00378418,0.00830078,0.00640869,0.00180054,0.000732422,0.0770569,26.4923,12.0514,0.949097,0.67749,11.2671,15.3625,13.3301,19.87,
0.0777588,0.00756836,0.00842285,0.00784302,0.00726318,0.00692749,0.00845337,0.00616455,0.00183105,0.0789185,0.0639954,0.00772095,0.0072937,0.00949097,0.00534058,0.00680542,0.00820923,0.00598145,0.00219727,0.0836792,0.0163879,0.00854492,0.00216675,0.000305176,6.10352e-05,0,0,0,0,0.0118713,0,0,0,0,0,0,0,0,0,0,0.0596924,0.00845337,0.00338745,0.00280762,0.00231934,0.00570679,0.00619507,0.00619507,0.00100708,0.0374451,0.0645142,0.00564575,0.00201416,0.00128174,0.00210571,0.00671387,0.00671387,0.00366211,0.00198364,0.0348206,0.0360413,0.00469971,0.00219727,0.00146484,0.00241089,0.00436401,0.00646973,0.00473022,0.000793457,0.0396423,0.0639343,0.00445557,0.00592041,0.00427246,0.00296021,0.00585938,0.00561523,0.00296021,0.00201416,0.0853271,26.0834,12.3108,1.14746,0.67749,11.3831,15.6403,13.3392,19.4183,
0.0749817,0.00875854,0.0093689,0.00732422,0.00506592,0.00909424,0.00881958,0.00549316,0.00201416,0.0597229,0.045929,0.00408936,0.00219727,0.00152588,0.00170898,0.00518799,0.00726318,0.00402832,0.00204468,0.0256042,0.0155945,0.00814819,0.0017395,0.000427246,6.10352e-05,0,0.00012207,0,3.05176e-05,0.0108032,0,0,0,0,0,0,0,0,0,0,0.0602722,0.0072937,0.00314331,0.00283813,0.00305176,0.00726318,0.0067749,0.00241089,0.00326538,0.0396729,0.0796814,0.00708008,0.00628662,0.00592041,0.00405884,0.0088501,0.00869751,0.00418091,0.00247192,0.0691833,0.0480347,0.00521851,0.00363159,0.00271606,0.00271606,0.00622559,0.00613403,0.00292969,0.00189209,0.0553894,0.0693054,0.00616455,0.00518799,0.00549316,0.00564575,0.00686646,0.00570679,0.00320435,0.00201416,0.0959778,25.946,12.3657,1.26953,0.67749,11.5906,16.4642,12.8204,18.866,
0.0652466,0.00683594,0.00488281,0.00366211,0.00311279,0.00326538,0.00247192,0.00231934,0.00305176,0.221588,0.0274658,0.00250244,0.00128174,0.000823975,0.0010376,0.00119019,0.000640869,0.00119019,0.00192261,0.0245361,0.00656128,0.00552368,0.00170898,0.00100708,0.000305176,0.000152588,3.05176e-05,3.05176e-05,0,0.00717163,0,0,0,0,0,0,0,0,0,0,0.0546265,0.00598145,0.00369263,0.00454712,0.00344849,0.00415039,0.00485229,0.00430298,0.00283813,0.0765381,0.0837097,0.00698853,0.00622559,0.00805664,0.00814819,0.00622559,0.00564575,0.00592041,0.00549316,0.126434,0.0266113,0.0045166,0.00167847,0.00134277,0.000793457,0.00195312,0.000762939,0.00125122,0.00247192,0.0445862,0.0271912,0.00405884,0.00164795,0.000915527,0.00106812,0.00192261,0.00204468,0.00131226,0.00152588,0.0429993,26.3641,12.323,1.3092,0.67749,11.7523,16.7969,12.0636,18.7134,
0.0709839,0.0072937,0.0083313,0.00927734,0.00469971,0.00744629,0.0085144,0.00497437,0.00271606,0.0871277,0.0574341,0.00418091,0.00296021,0.0032959,0.00164795,0.00497437,0.0083313,0.00396729,0.00790405,0.114014,0.0160217,0.00619507,0.00210571,0.000488281,3.05176e-05,3.05176e-05,0,0,0,0.0108948,0,0,0,0,0,0,0,0,0,0,0.0562439,0.00515747,0.00296021,0.00302124,0.00170898,0.00463867,0.00717163,0.00531006,0.00152588,0.0335388,0.0718689,0.0050354,0.00344849,0.00228882,0.00265503,0.00561523,0.00744629,0.00445557,0.00112915,0.0525208,0.0343933,0.00482178,0.00213623,0.000976562,0.00195312,0.00466919,0.00619507,0.00405884,0.00216675,0.0366516,0.0595093,0.0045166,0.00500488,0.00378418,0.00341797,0.00482178,0.00640869,0.00292969,0.00177002,0.0762329,25.9094,13.623,1.47705,0.67749,11.3434,16.7938,11.5723,18.6035,
0.0758362,0.00799561,0.0101318,0.00646973,0.00473022,0.013092,0.00778198,0.00674438,0.000671387,0.0560913,0.0457458,0.00296021,0.00228882,0.00146484,0.00238037,0.00897217,0.00411987,0.00546265,0.000701904,0.0230408,0.0196838,0.00619507,0.00204468,0.000244141,3.05176e-05,0,0,0,0,0.0117798,0,0,0,0,0,0,0,0,0,0,0.0618896,0.00500488,0.00396729,0.00308228,0.00149536,0.0107422,0.00552368,0.0067749,0.000305176,0.0352478,0.0959167,0.00570679,0.00408936,0.00411987,0.00418091,0.00839233,0.00799561,0.00335693,0.000549316,0.0649719,0.0530396,0.00485229,0.00335693,0.00286865,0.00341797,0.00878906,0.00543213,0.00387573,0.000732422,0.0632324,0.0622559,0.00512695,0.00497437,0.00527954,0.00323486,0.00860596,0.00708008,0.00265503,0.000701904,0.0905151,25.8087,13.7543,1.72729,0.67749,10.9833,17.3279,11.3403,18.3807,
0.0903625,0.00769043,0.00958252,0.00631714,0.00897217,0.0111694,0.00646973,0.00253296,0.00143433,0.0813293,0.0447693,0.00338745,0.00210571,0.00183105,0.00350952,0.00817871,0.00476074,0.00143433,0.000823975,0.0212097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06604,0.00378418,0.00317383,0.00204468,0.00460815,0.0102844,0.003479,0.00311279,0.00115967,0.176605,0.0706787,0.00518799,0.00314331,0.00262451,0.00527954,0.00961304,0.00393677,0.00170898,0.0010376,0.0440369,0.0363159,0.00354004,0.00265503,0.00186157,0.00372314,0.00805664,0.00534058,0.00149536,0.000854492,0.0392151,0.0539856,0.00485229,0.00476074,0.00335693,0.00482178,0.00967407,0.00375366,0.00161743,0.000579834,0.0701294,22.4731,13.4216,1.69983,0.67749,22.3267,16.1804,8.48999,14.7308,
0.0245056,0.00262451,0.00210571,0.00106812,0.00143433,0.000640869,0.00115967,0.0010376,0.000823975,0.0581055,0.016449,0.00128174,0.000946045,0.000793457,0.000549316,0.000366211,0.000366211,0.000244141,0.000305176,0.0204773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553284,0.000274658,0.000335693,0.000488281,0.000213623,0.000244141,0.000427246,0.000335693,0.000244141,0.680725,0.0160522,0.00140381,0.00131226,0.000701904,0.000488281,0.000457764,0.000427246,0.000213623,0.000213623,0.0198059,0.00915527,0.00180054,0.00109863,0.000732422,0.000793457,0.000152588,3.05176e-05,0.000183105,6.10352e-05,0.0204468,0.0140381,0.0017395,0.000701904,0.000793457,0.000335693,0.000793457,0.000366211,0.000427246,0.000274658,0.0310974,20.9198,13.0768,1.44653,0.67749,30.0079,15.686,6.06384,12.1216,
0.0272522,0.00201416,0.00189209,0.000976562,0.000976562,0.000488281,0.000762939,0.000610352,0.000701904,0.0473022,0.0237732,0.00241089,0.000946045,0.0015564,0.00286865,0.00256348,0.00299072,0.00204468,0.0012207,0.0546265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425415,0.000274658,0.000183105,0.000518799,0.000213623,0.000213623,0.000518799,0.000457764,9.15527e-05,0.632019,0.018219,0.00180054,0.00140381,0.000793457,0.000610352,0.000427246,0.000427246,3.05176e-05,0.000152588,0.0217896,0.0085144,0.00164795,0.000762939,0.000915527,0.000579834,0.000274658,0.000549316,0.00012207,0.00012207,0.0194702,0.0199585,0.00186157,0.00146484,0.00128174,0.00100708,0.000152588,0.000305176,0.000152588,0.000518799,0.0396729,20.7886,13.1653,1.44653,0.67749,30.1117,15.7288,6.06995,12.0117,
0.0147095,0.00183105,0.0017395,0.000732422,0.000427246,0.000610352,3.05176e-05,0.000213623,0.000793457,0.0282898,0.00924683,0.000793457,0.000579834,0.000396729,0.000244141,0.000579834,0.00012207,9.15527e-05,9.15527e-05,0.0163879,0,0,0,0,0,0,0,0,0,0,0.00134277,0.000152588,0.000305176,0.000213623,0.000183105,0.000213623,6.10352e-05,0,0,0.00540161,0.0465088,0.000274658,0.000183105,0.000366211,0.00012207,0.000213623,0.000183105,0.00012207,0.000213623,0.47049,0.04422,0.00253296,0.00268555,0.0017395,0.000366211,0.0012207,0.000152588,6.10352e-05,0,0.254974,0.00927734,0.000640869,0.00131226,0.000488281,0.000640869,0.000427246,0.000305176,0.000305176,9.15527e-05,0.0220337,0.0145569,0.00106812,0.000823975,0.000579834,0.000366211,0.000518799,0.000213623,0.000579834,0.000671387,0.0326843,20.694,13.1256,1.44653,0.717163,30.1025,15.9454,6.073,11.8958,
0.0212097,0.00195312,0.00125122,0.00149536,0.000610352,0.000457764,0.0010376,0.000427246,0.000396729,0.0379639,0.0110474,0.00100708,0.000640869,0.000549316,0.000427246,0.000305176,6.10352e-05,3.05176e-05,0.000274658,0.0131226,0.00100708,0.0010376,0.000823975,0.000762939,0.000152588,0.000305176,0.000244141,0.000152588,0,0.00302124,0.00540161,0.000854492,0.000762939,0.000396729,0.000274658,0.000335693,0.000152588,0.000244141,0.000183105,0.0264282,0.0492554,0.000244141,0.000549316,0.000549316,0.000244141,0.000366211,0.000366211,0.000335693,0.000244141,0.660919,0.0217285,0.00189209,0.0015564,0.00131226,0.000976562,0.000640869,0.000457764,0.000244141,0.00106812,0.026123,0.00866699,0.00115967,0.00186157,0.000854492,0.000213623,0.000518799,0.000183105,0.000335693,0.000152588,0.0194092,0.0175476,0.00213623,0.00128174,0.00106812,0.00158691,0.000335693,0.000274658,0.000518799,0.000610352,0.0354004,20.6512,13.1226,1.47095,0.869751,30.1392,15.976,6.05774,11.7126,
